PassengerId,KNN
8294_01,0.8
8295_01,0.08
8297_01,0.04
8298_01,0.8
8300_01,0.08
8301_01,0.08
8302_01,0.6
8302_02,0.28
8303_01,0.08
8306_01,0.68
8306_02,0.76
8306_03,0.08
8307_01,0.92
8307_02,1.0
8310_01,1.0
8313_01,0.04
8314_01,0.16
8314_02,0.36
8315_01,0.2
8316_01,0.24
8317_01,0.16
8318_01,0.76
8318_02,0.12
8318_03,0.32
8318_04,0.76
8319_01,0.04
8320_01,0.76
8321_01,0.28
8322_01,0.08
8322_02,1.0
8323_01,0.56
8324_01,0.76
8326_01,0.08
8328_01,0.76
8329_01,0.76
8330_01,0.16
8332_01,0.76
8333_01,0.04
8334_01,0.76
8335_01,0.16
8336_01,0.8
8338_01,0.76
8338_02,0.24
8338_03,0.76
8339_01,0.36
8339_02,0.16
8341_01,0.2
8342_01,0.16
8342_02,1.0
8342_03,0.36
8343_01,0.24
8344_01,0.8
8344_02,0.24
8344_03,0.8
8345_01,0.2
8346_01,0.12
8348_01,0.76
8354_01,1.0
8354_02,1.0
8356_01,0.76
8360_01,1.0
8360_02,1.0
8362_01,0.24
8363_01,0.16
8363_02,0.16
8365_01,0.76
8366_01,0.68
8366_02,0.68
8366_03,0.76
8366_04,0.08
8366_05,0.76
8368_01,0.76
8368_02,0.24
8369_01,0.8
8369_02,0.24
8371_01,0.28
8373_01,0.6
8374_01,0.96
8375_01,0.12
8376_01,0.8
8377_01,0.24
8378_01,0.2
8379_01,0.04
8380_01,0.76
8381_01,0.24
8382_01,0.08
8383_01,0.76
8383_02,0.76
8383_03,0.68
8383_04,0.76
8383_05,0.68
8383_06,0.28
8383_07,0.68
8384_01,0.04
8386_01,0.24
8388_01,0.32
8390_01,0.76
8392_01,0.4
8393_01,0.08
8394_01,0.08
8395_01,0.08
8397_01,0.36
8398_01,1.0
8398_02,1.0
8401_01,1.0
8403_01,1.0
8404_01,0.8
8404_02,0.8
8405_01,0.72
8406_01,0.08
8407_01,0.2
8409_01,0.76
8410_01,0.24
8411_01,0.6
8414_01,0.36
8416_01,0.32
8418_01,1.0
8418_02,0.08
8419_01,0.84
8419_02,0.8
8420_01,0.24
8421_01,0.68
8423_01,0.32
8427_01,0.76
8429_01,0.8
8430_01,0.28
8431_01,0.96
8431_02,0.08
8432_01,0.76
8433_01,0.08
8437_01,0.16
8438_01,0.28
8441_01,0.8
8442_01,0.2
8444_01,0.28
8447_01,0.08
8448_01,0.96
8449_01,0.16
8449_02,0.16
8451_01,0.08
8451_02,0.8
8452_01,0.52
8452_02,0.96
8452_03,0.96
8452_04,0.08
8454_01,0.08
8456_01,0.96
8457_01,0.12
8458_01,0.36
8458_02,1.0
8458_03,1.0
8458_04,1.0
8458_05,0.6
8458_06,0.16
8459_01,0.8
8460_01,0.56
8462_01,0.4
8463_01,0.28
8465_01,0.68
8465_02,0.76
8466_01,0.16
8467_01,0.76
8468_01,0.16
8469_01,0.8
8470_01,0.08
8471_01,0.16
8472_01,0.76
8474_01,0.08
8475_01,0.36
8475_02,0.28
8476_01,0.12
8477_01,0.2
8479_01,0.04
8480_01,0.16
8480_02,0.36
8481_01,1.0
8482_01,0.8
8483_01,1.0
8486_01,0.8
8487_01,0.08
8489_01,0.76
8491_01,0.08
8492_01,0.36
8493_01,0.76
8494_01,0.32
8495_01,0.08
8500_01,0.24
8502_01,0.08
8503_01,0.12
8503_02,0.08
8503_03,0.96
8504_01,0.24
8504_02,0.76
8506_01,0.32
8508_01,0.76
8508_02,0.76
8508_03,0.68
8509_01,0.28
8511_01,0.2
8512_01,0.44
8514_01,0.08
8516_01,0.08
8521_01,0.92
8522_01,0.08
8523_01,0.16
8524_01,1.0
8528_01,0.16
8530_01,0.12
8535_01,0.4
8536_01,0.44
8537_01,0.8
8537_02,0.28
8537_03,0.8
8539_01,0.24
8540_01,0.28
8541_01,0.24
8541_02,0.24
8542_01,0.76
8544_01,0.24
8545_01,0.16
8548_01,0.08
8549_01,0.8
8551_01,0.36
8552_01,0.68
8552_02,0.32
8554_01,0.08
8556_01,0.08
8556_02,0.08
8557_01,1.0
8557_02,1.0
8559_01,0.12
8559_02,0.68
8559_03,0.76
8560_01,0.76
8561_01,0.8
8566_01,0.24
8569_01,0.08
8570_01,0.8
8571_01,0.28
8572_01,0.08
8573_01,0.28
8573_02,0.8
8574_01,0.8
8574_02,0.16
8574_03,0.8
8574_04,0.28
8574_05,0.8
8577_01,0.8
8580_01,0.08
8581_01,1.0
8581_02,1.0
8584_01,0.12
8585_01,0.48
8586_01,0.04
8587_01,0.16
8588_01,0.8
8589_01,0.08
8592_01,0.08
8594_01,0.2
8595_01,0.76
8596_01,0.96
8596_02,0.96
8597_01,0.8
8598_01,0.68
8598_02,0.76
8598_03,0.24
8599_01,0.2
8602_01,0.76
8602_02,0.12
8602_03,0.76
8603_01,0.76
8604_01,0.32
8604_02,0.76
8605_01,0.16
8605_02,0.96
8605_03,1.0
8605_04,0.16
8605_05,1.0
8606_01,0.8
8606_02,0.24
8606_03,0.2
8607_01,0.4
8609_01,0.28
8610_01,0.76
8611_01,0.32
8612_01,0.24
8613_01,0.6
8614_01,0.24
8615_01,0.28
8615_02,0.8
8616_01,0.16
8616_02,0.76
8617_01,0.28
8618_01,0.44
8618_02,1.0
8619_01,0.2
8620_01,0.48
8623_01,0.12
8624_01,0.04
8624_02,0.8
8626_01,0.08
8628_01,0.44
8629_01,0.8
8631_01,0.76
8633_01,0.12
8634_01,0.16
8635_01,0.12
8636_01,0.76
8637_01,0.76
8637_02,0.32
8637_03,0.16
8638_01,0.76
8638_02,0.68
8638_03,0.68
8639_01,0.8
8639_02,0.24
8640_01,0.2
8641_01,0.6
8641_02,0.28
8641_03,0.8
8642_01,0.28
8643_01,0.24
8644_01,0.2
8644_02,0.08
8645_01,0.36
8646_01,1.0
8646_02,0.16
8646_03,1.0
8646_04,0.2
8650_01,0.76
8653_01,0.8
8654_01,0.08
8656_01,0.16
8656_02,0.16
8656_03,1.0
8657_01,0.32
8658_01,0.28
8658_02,0.2
8659_01,0.24
8661_01,0.04
8663_01,0.48
8663_02,0.76
8664_01,0.08
8667_01,0.08
8668_01,0.76
8668_02,0.12
8668_03,0.68
8669_01,0.28
8669_02,0.6
8669_03,0.28
8670_01,0.8
8671_01,0.08
8672_01,0.2
8673_01,0.96
8674_01,0.36
8675_01,0.96
8680_01,0.24
8681_01,0.12
8681_02,0.68
8681_03,0.68
8683_01,0.08
8684_01,0.08
8685_01,0.8
8687_01,0.56
8688_01,0.08
8691_01,0.76
8693_01,0.76
8694_01,0.76
8694_02,0.68
8694_03,0.76
8695_01,0.2
8696_01,1.0
8700_01,0.2
8701_01,0.16
8703_01,0.2
8704_01,0.8
8704_02,0.28
8708_01,0.12
8709_01,0.4
8710_01,0.48
8712_01,0.76
8714_01,0.32
8716_01,0.36
8717_01,0.28
8719_01,0.16
8719_02,0.36
8719_03,1.0
8720_01,0.56
8721_01,1.0
8722_01,0.76
8722_02,0.32
8723_01,0.24
8727_01,0.12
8728_01,0.08
8728_02,0.08
8728_03,0.16
8728_04,0.28
8728_05,0.76
8728_06,0.76
8728_07,0.12
8728_08,0.8
8729_01,0.44
8729_02,0.12
8732_01,0.24
8733_01,0.28
8734_01,0.16
8735_01,0.12
8736_01,0.76
8736_02,0.12
8741_01,0.96
8741_02,0.08
8741_03,0.4
8743_01,0.12
8744_01,0.04
8749_01,0.24
8750_01,0.28
8751_01,0.2
8752_01,0.12
8753_01,0.08
8753_02,0.12
8753_03,0.04
8754_01,0.24
8755_01,1.0
8757_01,0.68
8759_01,0.2
8759_02,0.04
8760_01,0.08
8762_01,0.2
8764_01,0.8
8766_01,0.76
8769_01,0.28
8770_01,0.68
8770_02,0.76
8770_03,0.24
8770_04,0.04
8770_05,0.36
8770_06,0.68
8770_07,0.8
8771_01,0.36
8772_01,1.0
8772_02,0.08
8773_01,0.16
8774_01,0.8
8776_01,0.2
8779_01,0.24
8780_01,0.24
8781_01,0.36
8782_01,0.8
8783_01,0.08
8783_02,0.76
8785_01,0.32
8785_02,0.68
8786_01,0.96
8787_01,0.16
8789_01,0.6
8789_02,0.24
8790_01,0.44
8791_01,0.8
8794_01,0.16
8796_01,0.6
8796_02,0.28
8796_03,0.8
8796_04,0.8
8796_05,0.04
8796_06,0.68
8796_07,0.24
8796_08,0.8
8797_01,0.56
8798_01,0.2
8799_01,0.2
8801_01,0.24
8802_01,1.0
8805_01,0.32
8806_01,0.28
8807_01,0.08
8808_01,0.24
8809_01,0.08
8811_01,0.32
8812_01,0.76
8813_01,0.04
8815_01,0.08
8816_01,1.0
8816_02,1.0
8816_03,1.0
8816_04,1.0
8816_05,0.16
8817_01,0.2
8818_01,0.76
8819_01,0.08
8820_01,0.76
8821_01,0.24
8822_01,0.08
8823_01,0.8
8824_01,0.16
8825_01,0.8
8826_01,0.08
8826_02,0.12
8826_03,0.44
8827_01,0.32
8828_01,0.44
8830_01,0.08
8830_02,0.8
8831_01,0.8
8833_01,0.8
8834_01,0.04
8835_01,0.8
8836_01,0.08
8836_02,0.76
8838_01,0.8
8840_01,0.68
8841_01,0.76
8842_01,0.16
8843_01,0.2
8844_01,0.76
8845_01,0.08
8845_02,0.2
8848_01,0.16
8849_01,0.8
8850_01,0.28
8852_01,0.76
8852_02,0.24
8853_01,0.08
8854_01,0.8
8856_01,0.76
8858_01,0.64
8860_01,0.76
8860_02,0.76
8860_03,0.76
8860_04,0.32
8861_01,0.08
8862_01,0.16
8862_02,0.36
8862_03,1.0
8862_04,1.0
8862_05,1.0
8863_01,0.84
8864_01,0.8
8865_01,0.08
8867_01,0.96
8867_02,0.96
8868_01,0.32
8869_01,0.8
8871_01,0.56
8871_02,0.8
8872_01,0.76
8874_01,0.76
8876_01,0.08
8878_01,0.28
8880_01,0.76
8881_01,0.76
8883_01,0.68
8884_01,0.32
8885_01,0.08
8886_01,0.76
8886_02,0.8
8886_03,0.6
8889_01,0.84
8890_01,0.24
8891_01,0.16
8891_02,0.6
8892_01,0.36
8894_01,0.8
8896_01,0.8
8897_01,0.76
8899_01,0.6
8900_01,0.24
8901_01,1.0
8902_01,0.08
8903_01,0.08
8904_01,0.08
8905_01,0.68
8906_01,0.16
8907_01,0.8
8910_01,0.24
8918_01,0.04
8919_01,0.16
8920_01,0.08
8922_01,0.76
8923_01,0.68
8926_01,0.36
8928_01,1.0
8930_01,0.4
8932_01,0.24
8937_01,0.96
8938_01,0.8
8938_02,0.8
8939_01,0.8
8940_01,0.28
8941_01,0.2
8941_02,0.32
8941_03,0.16
8942_01,0.08
8944_01,0.8
8944_02,0.8
8944_03,0.28
8945_01,0.2
8945_02,0.24
8947_01,0.8
8948_01,0.16
8948_02,0.16
8954_01,0.16
8955_01,0.6
8956_01,0.08
8956_02,0.76
8956_03,0.16
8956_04,0.32
8956_05,0.76
8956_06,0.36
8956_07,0.16
8956_08,0.28
8959_01,0.96
8961_01,0.76
8961_02,0.68
8961_03,0.68
8961_04,0.24
8961_05,0.76
8964_01,0.48
8964_02,0.6
8964_03,0.8
8966_01,0.48
8967_01,0.2
8968_01,1.0
8969_01,0.52
8970_01,0.08
8972_01,0.8
8973_01,0.8
8975_01,0.12
8975_02,0.16
8976_01,0.08
8977_01,0.08
8978_01,0.16
8981_01,0.48
8982_01,0.84
8983_01,0.24
8985_01,0.16
8986_01,0.4
8986_02,0.32
8987_01,0.96
8988_01,0.8
8988_02,0.8
8988_03,0.8
8988_04,0.8
8988_05,0.32
8988_06,0.8
8988_07,0.32
8988_08,0.8
8989_01,0.08
8989_02,0.96
8989_03,0.96
8989_04,0.08
8992_01,0.24
8993_01,0.08
8996_01,0.08
8997_01,0.8
8997_02,0.12
8998_01,0.8
8998_02,0.04
8999_01,0.08
9001_01,0.56
9003_01,0.28
9004_01,0.96
9006_01,1.0
9007_01,0.76
9008_01,0.4
9008_02,0.8
9009_01,0.76
9010_01,0.76
9011_01,0.36
9012_01,0.08
9013_01,0.08
9013_02,0.32
9013_03,0.68
9014_01,0.96
9015_01,0.6
9018_01,0.24
9019_01,0.08
9020_01,0.24
9021_01,0.08
9021_02,0.08
9023_01,0.24
9024_01,0.28
9026_01,0.76
9028_01,0.36
9029_01,0.32
9030_01,0.24
9030_02,0.08
9031_01,0.32
9032_01,0.76
9034_01,0.96
9034_02,0.96
9034_03,0.08
9034_04,0.52
9034_05,0.08
9035_01,0.24
9036_01,0.76
9037_01,0.48
9038_01,1.0
9041_01,0.76
9042_01,0.08
9043_01,0.76
9046_01,1.0
9046_02,0.16
9048_01,0.76
9049_01,1.0
9052_01,0.4
9052_02,0.12
9057_01,0.44
9057_02,0.96
9059_01,0.16
9060_01,0.2
9061_01,0.24
9064_01,0.08
9066_01,0.4
9068_01,0.16
9069_01,0.96
9069_02,0.96
9069_03,0.96
9069_04,0.08
9069_05,0.08
9071_01,0.04
9072_01,0.8
9072_02,0.08
9072_03,0.24
9073_01,0.2
9073_02,1.0
9074_01,0.8
9074_02,0.24
9074_03,0.8
9074_04,0.8
9074_05,0.8
9074_06,0.6
9075_01,0.2
9076_01,0.8
9077_01,0.24
9077_02,0.76
9078_01,0.4
9079_01,0.32
9080_01,0.08
9081_01,0.68
9081_02,0.08
9081_03,0.76
9081_04,0.68
9081_05,0.2
9081_06,0.72
9081_07,0.76
9081_08,0.76
9084_01,0.32
9085_01,0.08
9085_02,0.08
9085_03,0.96
9089_01,0.28
9094_01,0.8
9094_02,0.36
9097_01,0.76
9098_01,0.28
9099_01,0.4
9101_01,0.32
9103_01,0.08
9104_01,0.96
9106_01,0.12
9107_01,0.8
9108_01,0.8
9108_02,0.24
9110_01,0.04
9111_01,0.28
9112_01,0.68
9114_01,1.0
9115_01,0.12
9116_01,0.28
9118_01,0.2
9118_02,0.12
9119_01,0.76
9120_01,0.24
9122_01,0.8
9124_01,0.08
9125_01,0.76
9125_02,0.76
9126_01,0.8
9127_01,0.84
9128_01,0.2
9128_02,0.76
9129_01,0.04
9130_01,0.8
9131_01,0.08
9131_02,0.96
9132_01,0.24
9132_02,0.12
9134_01,0.08
9136_01,0.04
9137_01,0.12
9139_01,0.08
9140_01,0.76
9141_01,1.0
9142_01,0.24
9144_01,0.72
9145_01,0.76
9148_01,0.6
9149_01,1.0
9149_02,0.16
9150_01,0.2
9151_01,0.8
9152_01,0.76
9156_01,1.0
9157_01,0.44
9157_02,0.8
9157_03,0.6
9157_04,0.6
9157_05,0.24
9157_06,0.6
9157_07,0.8
9158_01,0.96
9159_01,0.08
9160_01,0.04
9161_01,0.76
9161_02,0.76
9163_01,0.8
9164_01,0.08
9165_01,0.24
9167_01,0.08
9168_01,0.16
9168_02,1.0
9169_01,0.12
9170_01,0.24
9172_01,0.2
9173_01,0.2
9174_01,0.24
9175_01,0.08
9176_01,0.24
9178_01,0.24
9179_01,0.76
9179_02,0.24
9179_03,0.76
9179_04,0.76
9180_01,0.12
9181_01,0.24
9183_01,0.08
9184_01,0.68
9185_01,0.28
9186_01,0.76
9188_01,0.32
9189_01,0.48
9190_01,0.08
9192_01,0.24
9193_01,0.8
9194_01,0.16
9194_02,0.6
9195_01,0.8
9195_02,0.8
9196_01,0.16
9196_02,0.36
9196_03,0.2
9197_01,0.96
9197_02,0.08
9197_03,0.52
9197_04,0.08
9199_01,0.96
9201_01,0.72
9202_01,0.12
9203_01,0.8
9205_01,0.96
9205_02,0.96
9205_03,0.96
9208_01,0.8
9208_02,0.24
9211_01,0.4
9213_01,0.24
9217_01,0.24
9218_01,1.0
9219_01,0.6
9219_02,0.04
9220_01,0.12
9220_02,0.76
9220_03,0.08
9221_01,0.76
9222_01,0.8
9224_01,0.24
9225_01,0.24
9226_01,0.2
9227_01,0.76
9227_02,0.76
9227_03,0.76
9227_04,0.76
9227_05,0.76
9230_01,0.36
9231_01,0.76
9231_02,0.68
9231_03,0.68
9233_01,0.16
9234_01,0.16
9235_01,0.28
9237_01,0.8
9239_01,0.32
9241_01,0.16
9242_01,0.28
9244_01,0.8
9246_01,0.8
9247_01,0.8
9248_01,0.44
9250_01,0.08
9251_01,0.8
9252_01,0.52
9252_02,0.96
9253_01,0.8
9254_01,0.76
9256_01,0.8
9257_01,0.32
9259_01,0.24
9261_01,0.76
9264_01,1.0
9267_01,1.0
9267_02,1.0
9268_01,0.76
9270_01,0.8
9272_01,0.24
9272_02,0.08
9274_01,0.76
9275_01,0.64
9275_02,0.08
9275_03,0.16
9276_01,0.08
9278_01,0.8
9279_01,0.76
9280_01,0.16
9280_02,0.6
0013_01,0.8
0018_01,0.32
0019_01,1.0
0021_01,0.16
0023_01,0.28
0027_01,0.2
0029_01,0.96
0032_01,1.0
0032_02,1.0
0033_01,0.72
0037_01,0.24
0040_01,0.12
0040_02,0.08
0042_01,0.76
0046_01,0.08
0046_02,0.08
0046_03,0.12
0047_01,1.0
0047_02,0.08
0047_03,0.2
0048_01,0.56
0049_01,0.08
0054_01,0.96
0054_02,0.08
0054_03,0.08
0055_01,0.12
0057_01,0.12
0059_01,0.76
0060_01,0.36
0063_01,0.8
0065_01,0.8
0075_01,0.28
0079_01,0.8
0080_01,0.24
0083_01,0.32
0087_01,0.2
0089_01,0.8
0093_01,0.24
0094_01,0.8
0094_02,0.08
0095_01,0.72
0096_01,0.32
0100_01,0.8
0100_02,0.68
0104_01,0.08
0106_01,0.8
0109_01,0.16
0117_01,0.2
0118_01,0.24
0121_01,0.08
0124_01,0.76
0125_01,0.96
0125_02,0.28
0130_01,0.76
0131_01,0.28
0132_01,0.2
0135_01,0.28
0137_01,0.8
0142_01,0.8
0142_02,0.28
0142_03,0.6
0143_01,0.08
0145_01,0.36
0150_01,0.96
0150_02,0.96
0153_01,0.2
0154_01,0.76
0155_01,0.16
0156_01,0.76
0157_01,0.08
0158_01,0.04
0158_02,0.76
0159_01,0.32
0161_01,0.24
0162_01,0.76
0166_01,0.72
0168_01,1.0
0175_01,0.76
0175_02,0.76
0175_03,0.76
0175_04,0.76
0175_05,0.68
0176_01,0.24
0180_01,0.24
0184_01,0.16
0185_01,0.48
0187_01,0.8
0191_01,0.08
0194_01,0.96
0194_02,0.96
0194_03,0.08
0204_01,0.12
0208_01,0.08
0209_01,0.08
0214_01,0.36
0214_02,0.16
0215_01,0.76
0218_01,0.28
0226_01,0.44
0227_01,0.76
0228_01,1.0
0228_02,0.16
0228_03,1.0
0228_04,0.16
0230_01,0.76
0230_02,0.12
0235_01,0.76
0236_01,0.76
0238_01,0.16
0247_01,0.96
0247_02,0.96
0249_01,0.04
0256_01,0.76
0259_01,0.16
0262_01,0.04
0264_01,1.0
0264_02,1.0
0264_03,0.16
0266_01,0.16
0266_02,0.16
0268_01,0.32
0268_02,0.08
0271_01,0.24
0272_01,0.16
0273_01,0.16
0273_02,0.76
0273_03,0.32
0274_01,0.04
0274_02,0.8
0276_01,0.16
0276_02,1.0
0279_01,0.2
0280_01,0.48
0284_01,0.72
0292_01,0.24
0293_01,0.96
0295_01,0.2
0296_01,0.08
0299_01,0.28
0300_01,0.12
0308_01,0.76
0311_01,0.08
0312_01,0.76
0317_01,0.68
0318_01,0.76
0319_01,0.32
0319_02,0.76
0323_01,0.76
0325_01,0.28
0328_01,0.28
0329_01,0.96
0332_01,0.76
0335_01,0.6
0339_01,0.12
0339_02,0.16
0339_03,0.12
0339_04,0.76
0339_05,0.76
0339_06,0.08
0339_07,0.04
0339_08,0.28
0342_01,0.2
0342_02,0.76
0344_01,0.96
0344_02,0.08
0349_01,0.16
0349_02,1.0
0349_03,0.04
0349_04,1.0
0349_05,0.16
0349_06,0.16
0351_01,0.76
0353_01,0.76
0353_02,0.76
0354_01,0.08
0362_01,0.8
0363_01,0.4
0363_02,0.6
0363_03,0.8
0364_01,0.32
0364_02,0.32
0366_01,0.8
0367_01,0.16
0374_01,0.2
0374_02,0.08
0386_01,0.4
0390_01,0.76
0393_01,0.2
0394_01,0.12
0399_01,0.76
0400_01,0.96
0404_01,0.16
0406_01,0.48
0414_01,0.16
0416_01,0.04
0418_01,0.04
0419_01,0.12
0419_02,0.76
0419_03,0.76
0420_01,0.2
0421_01,0.52
0422_01,0.2
0424_01,0.08
0426_01,0.08
0440_01,0.12
0443_01,0.6
0450_01,0.32
0451_01,1.0
0455_01,0.52
0464_01,0.8
0467_01,0.76
0467_02,0.76
0467_03,0.76
0467_04,0.16
0469_01,0.44
0473_01,0.08
0478_01,0.08
0478_02,0.96
0479_01,1.0
0483_01,0.96
0483_02,0.64
0484_01,0.76
0486_01,0.16
0489_01,0.76
0489_02,0.76
0491_01,0.32
0492_01,0.08
0493_01,0.8
0494_01,0.96
0494_02,0.08
0495_01,0.8
0495_02,0.8
0495_03,0.8
0495_04,0.6
0495_05,0.2
0495_06,0.6
0496_01,0.68
0496_02,0.76
0497_01,0.76
0505_01,0.12
0508_01,0.08
0509_01,0.76
0511_01,0.12
0514_01,0.76
0524_01,0.36
0526_01,0.76
0530_01,0.16
0530_02,0.16
0530_03,1.0
0532_01,0.16
0532_02,1.0
0535_01,0.28
0536_01,0.28
0536_02,0.24
0541_01,1.0
0543_01,0.76
0544_01,0.16
0554_01,0.12
0557_01,0.76
0557_02,0.76
0558_01,0.72
0562_01,0.28
0562_02,0.8
0574_01,0.16
0578_01,0.8
0578_02,0.8
0584_01,0.76
0584_02,0.24
0592_01,0.28
0595_01,0.8
0601_01,0.6
0604_01,0.8
0605_01,0.12
0606_01,0.76
0613_01,0.96
0613_02,0.96
0616_01,0.4
0617_01,0.24
0620_01,0.08
0620_02,0.16
0620_03,0.16
0621_01,0.08
0622_01,0.08
0624_01,0.68
0625_01,0.8
0625_02,0.8
0625_03,0.8
0626_01,1.0
0626_02,1.0
0626_03,0.6
0627_01,0.76
0632_01,0.16
0632_02,0.12
0632_03,0.76
0640_01,0.96
0640_02,0.96
0648_01,0.16
0648_02,0.12
0649_01,0.68
0651_01,0.96
0652_01,0.8
0652_02,0.6
0652_03,0.6
0652_04,0.16
0652_05,0.6
0654_01,0.16
0662_01,0.16
0666_01,0.8
0666_02,0.72
0667_01,0.32
0670_01,0.12
0670_02,0.16
0673_01,0.76
0675_01,0.2
0676_01,0.28
0681_01,0.76
0692_01,0.12
0694_01,0.8
0695_01,0.8
0698_01,0.28
0700_01,0.2
0706_01,0.76
0708_01,0.96
0708_02,0.96
0711_01,0.28
0716_01,0.28
0717_01,0.96
0717_02,0.08
0717_03,0.96
0717_04,0.96
0717_05,0.16
0717_06,0.08
0717_07,0.96
0720_01,0.8
0720_02,0.6
0720_03,0.12
0721_01,0.24
0722_01,0.24
0723_01,0.28
0725_01,0.76
0730_01,0.08
0731_01,0.2
0731_02,0.2
0735_01,0.08
0739_01,0.6
0741_01,0.2
0742_01,0.48
0742_02,0.8
0744_01,1.0
0745_01,0.04
0747_01,0.16
0748_01,0.8
0748_02,0.12
0749_01,0.76
0751_01,0.8
0752_01,0.8
0755_01,0.52
0758_01,0.16
0758_02,0.96
0758_03,0.16
0759_01,0.96
0759_02,0.08
0759_03,0.96
0760_01,0.32
0763_01,1.0
0763_02,0.44
0766_01,0.8
0774_01,0.4
0774_02,0.08
0774_03,0.64
0775_01,0.92
0775_02,1.0
0775_03,1.0
0775_04,0.16
0775_05,0.36
0775_06,1.0
0778_01,1.0
0778_02,0.36
0780_01,0.8
0783_01,0.2
0792_01,0.76
0800_01,0.16
0801_01,0.76
0803_01,0.76
0804_01,0.96
0807_01,0.08
0810_01,0.16
0812_01,0.8
0814_01,0.24
0821_01,0.8
0827_01,0.08
0827_02,0.64
0827_03,0.96
0831_01,0.08
0832_01,0.76
0837_01,0.96
0837_02,0.08
0838_01,0.76
0838_02,0.12
0841_01,0.2
0842_01,0.76
0843_01,0.76
0844_01,0.8
0847_01,0.08
0852_01,1.0
0854_01,0.8
0855_01,0.92
0856_01,0.16
0857_01,0.36
0858_01,0.32
0858_02,0.76
0861_01,0.6
0862_01,0.76
0864_01,0.2
0864_02,0.8
0864_03,0.8
0866_01,0.76
0872_01,0.08
0880_01,0.76
0880_02,0.76
0882_01,0.2
0884_01,0.08
0884_02,0.72
0886_01,0.16
0886_02,0.76
0886_03,0.76
0887_01,0.08
0887_02,0.12
0888_01,0.16
0888_02,0.16
0891_01,0.28
0892_01,1.0
0892_02,1.0
0892_03,1.0
0894_01,1.0
0895_01,0.16
0896_01,0.16
0897_01,1.0
0897_02,1.0
0900_01,0.76
0908_01,0.8
0909_01,0.28
0909_02,0.8
0909_03,0.8
0914_01,0.16
0916_01,0.36
0917_01,0.08
0920_01,0.08
0929_01,0.08
0934_01,0.08
0936_01,0.32
0937_01,0.76
0943_01,0.76
0943_02,0.76
0943_03,0.32
0945_01,0.08
0945_02,0.2
0948_01,0.24
0950_01,0.8
0954_01,0.36
0958_01,0.24
0959_01,0.4
0962_01,0.48
0963_01,1.0
0967_01,0.08
0973_01,0.28
0974_01,0.24
0977_01,0.8
0980_01,0.56
0981_01,0.24
0981_02,0.8
0986_01,0.08
0986_02,0.96
0996_01,0.2
0999_01,0.76
0999_02,0.6
1003_01,0.28
1007_01,0.24
1009_01,0.24
1010_01,0.8
1016_01,0.16
1021_01,0.56
1023_01,0.8
1028_01,0.8
1037_01,0.8
1039_01,0.28
1042_01,0.08
1044_01,0.4
1050_01,0.76
1055_01,0.12
1059_01,0.96
1059_02,0.96
1061_01,0.96
1064_01,0.16
1064_02,0.68
1067_01,0.12
1069_01,0.96
1070_01,0.8
1072_01,0.76
1072_02,0.76
1072_03,0.8
1072_04,0.12
1072_05,0.12
1072_06,0.24
1072_07,0.76
1072_08,0.76
1073_01,0.2
1074_01,0.6
1074_02,0.8
1081_01,0.76
1087_01,0.08
1090_01,1.0
1090_02,0.36
1092_01,0.76
1098_01,0.28
1101_01,0.44
1103_01,0.32
1104_01,1.0
1106_01,0.48
1106_02,0.8
1107_01,0.2
1109_01,0.24
1111_01,0.8
1111_02,0.8
1111_03,0.2
1118_01,0.44
1118_02,1.0
1118_03,1.0
1118_04,0.2
1118_05,0.16
1119_01,0.08
1119_02,0.8
1120_01,0.8
1122_01,0.76
1124_01,1.0
1124_02,0.8
1124_03,0.16
1125_01,0.12
1125_02,0.76
1126_01,0.8
1128_01,0.96
1128_02,0.96
1131_01,1.0
1135_01,0.16
1135_02,0.44
1135_03,0.36
1135_04,0.2
1137_01,0.36
1137_02,0.16
1138_01,0.4
1139_01,0.76
1143_01,0.56
1145_01,0.68
1145_02,0.16
1145_03,0.16
1145_04,0.68
1151_01,0.12
1157_01,0.12
1158_01,0.76
1158_02,0.76
1159_01,0.8
1159_02,0.6
1159_03,0.8
1160_01,0.16
1164_01,0.08
1171_01,0.2
1172_01,0.8
1176_01,0.16
1181_01,0.04
1183_01,0.96
1183_02,0.12
1183_03,0.96
1184_01,1.0
1184_02,0.16
1189_01,0.08
1194_01,0.08
1196_01,0.08
1196_02,0.24
1200_01,1.0
1201_01,0.36
1201_02,0.16
1202_01,0.08
1204_01,0.24
1205_01,0.28
1207_01,0.6
1207_02,0.6
1207_03,0.8
1207_04,0.72
1209_01,0.08
1209_02,0.08
1217_01,0.92
1217_02,1.0
1219_01,0.16
1219_02,1.0
1224_01,0.8
1224_02,0.48
1226_01,0.8
1226_02,0.8
1227_01,1.0
1237_01,0.8
1241_01,0.24
1244_01,0.76
1245_01,0.8
1247_01,0.76
1249_01,0.24
1251_01,0.8
1252_01,0.28
1253_01,0.16
1257_01,1.0
1257_02,1.0
1257_03,0.36
1257_04,0.16
1262_01,0.68
1262_02,0.24
1265_01,0.76
1266_01,0.48
1268_01,0.76
1270_01,0.16
1272_01,0.24
1275_01,0.12
1276_01,0.6
1277_01,0.32
1290_01,0.08
1296_01,0.12
1297_01,0.04
1298_01,0.6
1301_01,0.08
1301_02,0.8
1301_03,0.8
1303_01,0.08
